BusVoltage_0,BusVoltage_1,BusVoltage_10,BusVoltage_11,BusVoltage_12,BusVoltage_13,BusVoltage_14,BusVoltage_2,BusVoltage_3,BusVoltage_4,BusVoltage_5,BusVoltage_6,BusVoltage_7,BusVoltage_8,BusVoltage_9,LineLoading_0,LineLoading_1,LineLoading_10,LineLoading_11,LineLoading_12,LineLoading_13,LineLoading_14,LineLoading_2,LineLoading_3,LineLoading_4,LineLoading_5,LineLoading_6,LineLoading_7,LineLoading_8,LineLoading_9,SwitchClosed_0,SwitchClosed_1,SwitchClosed_2,SwitchClosed_3,SwitchClosed_4,SwitchClosed_5,SwitchClosed_6,SwitchClosed_7,BusCycles_1,BusCycles_2,BusCycles_3,BusCycles_4,BusCycles_5,BusCycles_6,BusCycles_7,BusCycles_8,BusCycles_9,BusCycles_10,BusCycles_11,BusCycles_12,BusCycles_13,BusCycles_14,BusCycles_0,NumCycles,PercNodesInCycles,MeanCycleLength,MaxCycleLength,MinCycleLength,Load,Generation,SeqNumber,run
1.03,1.001828453777878,0.9802362643260347,0.9801062535976512,1.0057636611570184,1.0026236008526697,1.000816318236574,0.9940908529528283,0.9814246470828651,0.9799423753303491,0.9788031000911369,0.9779415931399915,0.9851657924646086,0.9816189411581113,0.9811734662114218,51.3039575732586,54.25457783662681,12.179630390939664,11.446168834202329,0.17884701750946352,10.703235542833415,0.07447517068233121,53.73987830747426,50.473396910001824,12.314264952079984,69.20541871366966,28.424422754174895,34.89284590038939,17.03074372300379,42.53317072439624,False,True,True,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,10,0
1.03,1.0018640520605584,0.9796983042712127,0.9795801939952851,1.005758250951069,1.002612904422742,1.0008023759865226,0.9941762136411318,0.9815879497659727,0.9804635664373134,0.9796722944169353,0.9797663365398579,0.9835628455319892,0.9810409975118396,0.9806074182539792,50.98368967066247,53.93567540418786,12.201363387826312,11.467944396089047,21.670619640743883,0.3634037049751288,0.07370816596577964,41.25905529128337,32.664470199248285,22.59579632716591,47.81396457379992,24.936154232052345,26.660845839891564,7.745283978803175,39.05244271727589,False,True,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,11,0
1.03,1.0018021418060479,0.9802364342009598,0.9801211031064289,1.0057653332235124,1.0026261664963356,1.000819398012704,0.9940367297855521,0.9813270594991303,0.9798176845704443,0.9786829539916013,0.9778338957402459,0.9851029109686622,0.9815692791328712,0.9811386366875119,51.50029508414909,54.45386766620184,12.176290650227251,11.443022991707661,0.1775159847483383,0.3633069059596974,0.07446898041805128,59.9755078692204,50.42877324581532,12.236673161172021,69.21497503619227,24.75945130166526,26.58190390248935,7.669830653138135,53.05954853478161,True,False,False,True,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,12,0
1.03,1.0018087797576114,0.9802804485383194,0.980167835045503,1.00577241772381,1.0026394321174659,1.000836424341204,0.9940511842849091,0.9813537523169527,0.9798421529117896,0.9787053307274349,0.9778502805314968,0.9851376865597248,0.9816041551645298,0.9811762171109921,51.44925200781216,54.4028905705425,12.151206841839228,11.41809079071438,0.17752845163390843,0.3632940936321579,0.07519544804688102,59.98727914114279,50.44048955491419,12.270920251387892,69.21291506908307,24.596014758478425,26.516470792311953,7.598258379361242,52.997526901761404,False,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,13,0
1.03,1.0018275540944304,0.980326553541417,0.9802085731556646,1.0057670142821316,1.0026287463061379,1.0008224949313944,0.9940903547656683,0.9814248263934909,0.9799210433259817,0.9787821969096109,0.9779212068217777,0.9852145668119995,0.9816678038141531,0.9812347404473705,51.31042707092278,54.26301839434478,12.172932125158535,11.43985945893898,0.17885587199299802,0.36320262157792405,0.07447639332403601,59.907741948401664,50.449353085676364,12.304492381278102,69.20352473811516,24.908686707714182,26.63120631344271,7.735750765485829,53.072961012635204,False,True,True,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,14,0
1.03,1.0018349409475076,0.9803595360508334,0.9802415771118486,1.0057616121136015,1.0026180624986814,1.0008085679502419,0.9941063246843791,0.9814542330112045,0.9799506664540917,0.9788119711875254,0.9779511448538764,0.9852472283571507,0.981700557896426,0.9812675838663915,51.25403895251775,54.206622326494916,12.194661134775444,11.461632009387607,0.1788618013730915,0.3632136012386148,0.07375772045077751,59.89747615034224,50.44147959631786,12.301592665788776,69.20161589081492,24.904268547274793,26.626138635715073,7.733961141557878,53.05420073671544,False,True,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,15,0
1.03,1.0018630019909809,0.9797202930632476,0.9796049672670095,1.0057687027162632,1.0026313377445348,1.0008256059262495,0.9941784618241702,0.9815954463229446,0.980469358475225,0.979680897912772,0.9797817664097046,0.9835683468642216,0.9810531548883334,0.98062256505023,50.97773766818351,53.93310242002512,12.169558266289453,11.436681479913162,21.669817332878935,0.36346601770173564,0.07442944023430062,41.245836195930764,32.62280581147849,22.559246550584433,47.81781940841255,24.759132751620108,26.579342972114823,7.66774023112802,39.055310322647045,True,False,False,False,False,False,True,True,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.4,6.0,6,6,0.93,1.17,16,0
1.03,1.001814218475602,0.9803005295836456,0.980185310572742,1.0057703978613732,1.0026339398278816,1.00082872982947,0.9940666536499776,0.9813849960446799,0.9798768358972166,0.9787383944938557,0.9778779045112622,0.9851724455937338,0.9816321949041031,0.9812020260777641,51.396513312903224,54.35291653682614,12.16617027402883,11.433490188703102,0.17885597691266286,0.3632474773740581,0.07519603304675528,59.92066109713295,50.42625529936886,12.294911355265718,69.21021868882471,24.736389278289103,26.555072376187866,7.660056987706893,53.0895234825866,False,False,False,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,18,0
1.03,1.0030015897434834,0.985892607290791,0.9857781396190737,1.004643524117117,1.000045509429542,0.9973482188444385,0.9967166755417753,0.9863248634793413,0.9848275963250499,0.9836977035111351,0.982848419938151,0.990737114079673,0.9872158807715363,0.9867884851836584,41.72376725739285,44.62052991853638,18.598190510296902,17.879354881176294,0.17908858353368567,0.36531917580957685,7.010367844100923,59.57737758723912,50.13862242615144,12.190571327117286,68.82433480284263,24.57886824065558,26.394988336189037,7.612640031697433,52.1953327793844,False,False,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,20,0
1.03,1.0018145401491074,0.9803217177022584,0.9802074701557749,1.0057800459803337,1.0026511420839526,1.0008504827602744,0.9940708750072637,0.9813953907469363,0.9798845647528717,0.9787480862992012,0.9778922507314576,0.9851921640631383,0.9816496545406491,0.9812206644870843,51.3834818409166,54.34247576670135,12.135931082017372,11.403700215710964,0.178411497221905,0.36333459796523687,0.07519650429179738,59.91572643869346,50.387411902226006,12.259839761375162,69.20966250381203,24.668501306756486,26.51756739680027,7.630374956278107,53.07817091934218,False,True,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.93,1.17,22,0
