BusVoltage_0,BusVoltage_1,BusVoltage_10,BusVoltage_11,BusVoltage_12,BusVoltage_13,BusVoltage_14,BusVoltage_2,BusVoltage_3,BusVoltage_4,BusVoltage_5,BusVoltage_6,BusVoltage_7,BusVoltage_8,BusVoltage_9,LineLoading_0,LineLoading_1,LineLoading_10,LineLoading_11,LineLoading_12,LineLoading_13,LineLoading_14,LineLoading_2,LineLoading_3,LineLoading_4,LineLoading_5,LineLoading_6,LineLoading_7,LineLoading_8,LineLoading_9,SwitchClosed_0,SwitchClosed_1,SwitchClosed_2,SwitchClosed_3,SwitchClosed_4,SwitchClosed_5,SwitchClosed_6,SwitchClosed_7,BusCycles_1,BusCycles_2,BusCycles_3,BusCycles_4,BusCycles_5,BusCycles_6,BusCycles_7,BusCycles_8,BusCycles_9,BusCycles_10,BusCycles_11,BusCycles_12,BusCycles_13,BusCycles_14,BusCycles_0,NumCycles,PercNodesInCycles,MeanCycleLength,MaxCycleLength,MinCycleLength,Load,Generation,SeqNumber,run
1.03,0.9936881012730632,0.959582966185443,0.959437001222122,0.9993660759149094,0.9954442264466774,0.9931881647902716,0.98159194234693,0.9621016927882945,0.9602714693944765,0.9589003283356528,0.9578010561774293,0.9647200301228027,0.9613067929561286,0.9606979923441544,79.4510747281947,81.93316309029095,15.199567237210331,14.267225363797772,0.1738776465582571,0.3556070058819552,0.07462081438021748,71.68972964921413,59.2861225539693,15.871422318763786,67.78723442382916,34.82155803233729,32.57044505081835,9.786630447566502,47.05405230303068,True,False,False,True,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.15,1.13,0,1
1.03,0.9936987415922154,0.9601438056428927,0.9600697290482046,0.9993660759149098,0.9954442264466783,0.993190255952261,0.9816178222084988,0.9621514289890049,0.9601804984539762,0.9588177270821485,0.9577098331264724,0.9650523701165997,0.961631569367871,0.9610917915300107,79.35108227418107,81.83356493792448,15.197521162265806,14.265295735435766,0.17386266222011743,19.001725330419852,0.07462097149618847,65.17554859894605,59.28358443059326,15.869684806407397,67.76436174762854,36.80045610248206,43.47252878614631,24.17930658182361,28.367710210304253,True,False,True,True,False,True,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,1,1
1.03,0.9937004276509411,0.9601523774561465,0.9600782730992782,0.9993673069956714,0.995446005083135,0.9931923496490878,0.9816220348589826,0.9621595829223444,0.9601889677209579,0.9588263494979258,0.9577186320489255,0.9650608661307005,0.9616400698159394,0.9611003392504577,79.33267033524314,81.81569203162375,15.195472549037936,14.263363712493257,0.17386425956270565,19.004758141163737,0.07462112880067429,65.16160106816189,59.27533443365003,15.866416253547607,67.76423735539272,36.79623203221861,43.4715068969058,24.181560889666482,28.372697211563047,True,False,True,True,False,True,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,2,1
1.03,0.9937038051379414,0.9601609609516002,0.9600868287927748,0.9993685396265483,0.9954477860596398,0.9931965439106105,0.9816304747564751,0.9621759199150852,0.9601974485239814,0.9588436252081006,0.9577274429729876,0.9650778885425771,0.9616485818458285,0.9611088986195643,79.29579344919037,81.77989548767772,15.191368590094855,14.259493307279335,0.1738674599746843,19.01083666285932,0.07462144392553362,65.13365665136854,59.258803430825424,15.859867199749523,67.76398814774178,36.787768774459614,43.46945899642519,24.18607763349082,28.382694008612308,True,False,True,True,False,True,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,3,1
1.03,0.9937054979401313,0.9601781627808048,0.9601039749010045,0.9993710094605011,0.9954513549181733,0.9931986473720289,0.9816347060032905,0.9621841110711274,0.9602144445362549,0.9588522870537937,0.9577451006183053,0.9650864234345651,0.9616656404458825,0.9611260520963759,79.2773094184114,81.76195332839272,15.189310096012514,14.257551969736495,0.17386906463600918,19.013886392746837,0.07462160196371806,65.11964579181867,59.25051497316315,15.856583621472357,67.76386339763374,36.78352452600863,43.46843274044288,24.18834342855899,28.38770952129418,True,False,True,True,False,True,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,5,1
1.03,0.9937071929785569,0.9601867858148867,0.9601125700000986,0.9993722473723463,0.9954531438583968,0.9932007533713086,0.9816389430536222,0.9621923136412953,0.9602229643873451,0.958860960997965,0.9577539521604694,0.9650949702132388,0.9616741916770696,0.961134650891555,79.25880420892703,81.74399085483986,15.18724914843258,14.255608309760806,0.17387067156539357,19.016940763748643,0.07462176019810297,65.10561562570926,59.24221427529456,15.853295316833355,67.76373841686829,36.779274627736584,43.46740465906827,24.190612050772316,28.39273346000678,True,False,True,True,False,True,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,6,1
1.03,0.9937088905922783,0.9601954227845692,0.9601211789943682,0.9993734869480976,0.995454935161754,0.9932028621371201,0.9816431868311002,0.9622005294613754,0.9602314980188922,0.9588696489878918,0.9577628180478318,0.9651035307919392,0.9616827567185627,0.9611432635721198,79.24027359043829,81.72600396187475,15.185185751068717,14.2536623325355,0.17387228107454966,19.02000044656483,0.07462191863068238,65.09156288020208,59.23389931832982,15.850001582146703,67.7636131756529,36.77501809070856,43.46637446253227,24.192883988532486,28.39776696410806,True,False,True,True,False,True,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,7,1
1.03,0.9937105914954166,0.9602040791356254,0.9601298072934501,0.9993747295093202,0.9954567310539911,0.9932049764123161,0.9816474397758257,0.9622087636644621,0.9602400507608345,0.9588783564269215,0.957771703784958,0.965112110600989,0.961691340988548,0.9611518955985936,79.22170502417444,81.70798048110412,15.183116523824655,14.25171086962502,0.1738738941981396,19.023068779970153,0.07462207748392781,65.07747885283882,59.22556617471885,15.846700547363604,67.76348788150189,36.770751096639145,43.4653427378561,24.19516228680698,28.402814233632423,True,False,True,True,False,True,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,8,1
1.03,0.9937122952936109,0.9602127510462765,0.9601384511066241,0.9993759739955399,0.9954585297502796,0.9932070939988615,0.9816517002456464,0.9622170126619299,0.9602486188880258,0.9588870795462818,0.9577806055358454,0.9651207058187556,0.9616999406787677,0.961160543129153,79.20310763294154,81.68992926795524,15.181044176412051,14.24975645459603,0.1738755102287386,19.02614300564648,0.07462223658288085,65.06336959016812,59.21721716754666,15.843393454603635,67.76336229571307,36.76647668148358,43.46430867439042,24.197444312528006,28.40787202758849,True,False,True,True,False,True,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,9,1
1.03,0.9937140024650851,0.9602214414633643,0.9601471133645353,0.9993772209835675,0.9954603321644209,0.9932092160030458,0.9816559696213236,0.9622252792428668,0.9602572052944593,0.9588958212818639,0.9577895262926686,0.9651293193794682,0.9617085587192291,0.9611692091144197,79.18447488156323,81.67184398099762,15.178967449829276,14.247797908754572,0.17387712967936084,19.029224649872145,0.07462239601522172,65.04923046021305,59.208850052159114,15.840079263983156,67.76323648562973,36.76219299085484,43.46327241684714,24.199731421037608,28.41294241483662,True,False,True,True,False,True,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,10,1
1.03,0.9937157128145921,0.9602301494827946,0.9601557931657232,0.9993784703679471,0.9954621381450136,0.9932113422471321,0.9816602474469062,0.9622335625449134,0.9602658090854269,0.9589045807226739,0.957798465127145,0.9651379503858374,0.9617171942124922,0.961177892651864,79.16580870067865,81.6537264956966,15.176886517021138,14.24583539458267,0.17387875245187148,19.032313445618936,0.0746225557618895,65.03506289876118,59.20046570641004,15.836758295912738,67.76311045829868,36.757900480340005,43.46223403283165,24.202023400354967,28.4180248997145,True,False,True,True,False,True,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,11,1
1.03,0.993717427009954,0.959642692112366,0.9594916967571585,0.9993672365334284,0.9954400580800067,0.9931826165748188,0.9816645354429638,0.9622418659313514,0.9603730929496581,0.9589133614327764,0.9579063578778718,0.9651466023428182,0.961381353312577,0.9607684892920489,79.14710147372743,81.63556942099746,15.221456438967074,14.290327085899094,0.17388037916140234,19.03541059314759,,65.0208610320258,59.19206047336374,15.833429209058497,67.76298416567201,36.753597376748445,43.46119309012561,24.20432113086234,28.42312156020297,True,False,True,True,False,False,True,True,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.4,6.0,6,6,1.15,1.13,12,1
1.03,0.9937099754776583,0.959651803011703,0.9595008308549933,0.9993684916128366,0.9954418724903011,0.9931847528269728,0.9816466138828696,0.9622075266203752,0.9603816305034312,0.9590208626840014,0.957915231776025,0.9648121414169843,0.9613902202591442,0.9607774547942545,79.21215945027399,81.70131085315884,15.219371827132203,14.288361465939648,0.17389995026063707,0.35596044046210745,,71.4535040101212,59.177477955178446,15.828444659382047,67.78695732690045,35.027473875018764,32.62346511675651,9.897164647292005,47.43024964267708,True,False,True,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.15,1.13,13,1
1.03,0.9937116949718691,0.9596609370657501,0.9595099881676264,0.9993697497218161,0.995443691365536,0.9931868943702162,0.9816509161491375,0.9622158583454081,0.9603901897358239,0.959029578555608,0.9579241282311457,0.9648210257111907,0.9613991097300616,0.9607864430747725,79.19339617797661,81.68310012156331,15.21728203841527,14.286390962927205,0.1739015653257359,0.3559636129088912,,71.44234280594762,59.16903842570292,15.825101293452965,67.78681687543697,35.02153039515708,32.61794874546794,9.895145854199768,47.43850288353735,True,False,True,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.15,1.13,14,1
1.03,0.9937134183291378,0.9596700929832558,0.95951916740059,0.9993710106997268,0.9954455145075255,0.9931890409844975,0.9816552285220456,0.9622242099655222,0.9603987694116447,0.9590383152488916,0.9579330459469622,0.9648299312599498,0.9614080204651676,0.9607954528622856,79.17459256521994,81.66485049113645,15.215187214156822,14.284415711732915,0.1739031842601417,0.35596679292145245,,71.43115478525314,59.160578564676825,15.821749920206738,67.78667614129995,35.01557383053425,32.61241899032436,9.893122193087143,47.446778662747406,True,False,True,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.15,1.13,15,1
1.03,0.9937151462150776,0.9596792746381119,0.9595283724374808,0.9993722750658016,0.9954473426452655,0.99319119351983,0.9816595527929944,0.9622325850289337,0.960407373189019,0.959047076496817,0.9579419887358893,0.9648388618338057,0.9614169562384972,0.9608044879701334,79.15574047906838,81.64655407039298,15.213086574148202,14.282434974733018,0.1739048077126756,0.35596998186226275,,71.4199345435374,59.15209433129704,15.818389069019734,67.78653504008948,35.00960183109337,32.6068735618951,9.891092822508329,47.45508032622452,True,False,True,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.15,1.13,16,1
1.03,0.9937168778230638,0.9596884778423428,0.9595375990801555,0.9993735422850017,0.9954491750204535,0.9931933510891012,0.9816638869685873,0.9622409796910637,0.9604159971098504,0.9590558582633336,0.9579509524788585,0.9648478133539391,0.9614259129673606,0.9608135442740302,79.13684857956207,81.62821926626033,15.210980951762426,14.280449539823984,0.17390643500449107,0.35597317827874464,,71.4086876593468,59.14358993250194,15.815020277748252,67.78639366492847,35.00361690964276,32.601314868709544,9.889058624746966,47.46340438666327,True,False,True,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.15,1.13,17,1
1.03,0.9937186126535164,0.9596976983739772,0.9595468430939733,0.9993748115215049,0.995451010330874,0.9931955121233517,0.9816682292832469,0.9622493902113227,0.9604246373483184,0.9590646566603438,0.9579599332088313,0.9648567817371687,0.9614348865735549,0.960822617632524,79.11792610057861,81.60985504117554,15.208872085698388,14.278461036571683,0.173908065364735,0.35597638073331855,,71.39741829673757,59.13506871506583,15.8116450080127,67.78625193927664,34.9976228821353,32.59574596875193,9.887020702837045,47.471745759875084,True,False,True,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.15,1.13,18,1
